path,module,className,function,signature,purpose,inputGrain,outputGrain,requiredColumns,producedColumns,exceptions,idempotency,testPath
pipeline/src/p4/notebooks/observed_stages.py,p4.notebooks.observed_stages,,_write_duty_handoff,"_write_duty_handoff(project_root: Path, frames: dict[str, pd.DataFrame]) -> Path",No function docstring; inspect source,module-specific input,module-specific output,"[""DUTY_INPUT_OBSERVED_DEVELOPMENT"", ""agentId"", ""contractVersion"", ""crawlReleaseId"", ""dataVersion"", ""empiricalUseAllowed"", ""evidenceText"", ""grain"", ""handoffType"", ""inputSha256"", ""jobCode"", ""jobTitle"", ""ncsEligibleFlag"", ""parseVersion"", ""postingId"", ""posting_normalized"", ""posting_section"", ""posting_track"", ""promotionAllowed"", ""recipientAgentId"", ""rowCount"", ""rows"", ""rowsSha256"", ""sectionId"", ""status"", ""titleText"", ""trackId""]","[""agentId"", ""contractVersion"", ""crawlReleaseId"", ""dataVersion"", ""empiricalUseAllowed"", ""evidenceText"", ""grain"", ""handoffType"", ""inputSha256"", ""jobCode"", ""jobTitle"", ""ncsEligibleFlag"", ""parseVersion"", ""promotionAllowed"", ""recipientAgentId"", ""rowCount"", ""rows"", ""rowsSha256"", ""sectionId"", ""status"", ""trackId""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/notebooks/observed_stages.py,p4.notebooks.observed_stages,,_load_frames,"_load_frames(database: Path) -> dict[str, pd.DataFrame]",No function docstring; inspect source,module-specific input,module-specific output,"[""manifest_cursor""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/notebooks/observed_stages.py,p4.notebooks.observed_stages,,_build_observed,"_build_observed(project_root: Path, release_root: Path, crawl_root: Path) -> tuple[dict[str, Any], dict[str, pd.DataFrame], Path]",No function docstring; inspect source,module-specific input,module-specific output,"[""frames""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/notebooks/observed_stages.py,p4.notebooks.observed_stages,,_stage_artifacts,"_stage_artifacts(pipeline_root: Path, stage: str, metrics: dict[str, Any], quality_rows: list[dict[str, Any]], output_paths: list[Path]) -> dict[str, Any]",No function docstring; inspect source,module-specific input,module-specific output,"[""FAIL"", ""PASS"", ""agentId"", ""bytes"", ""check"", ""checksums"", ""contractVersion"", ""crawlReleaseId"", ""dataProvenance"", ""dataVersion"", ""empiricalAnalysisAllowed"", ""generatedAt"", ""observed"", ""outputs"", ""path"", ""promotionAllowed"", ""qualityStatus"", ""runMode"", ""sha256"", ""stage"", ""stageManifest"", ""stageMetrics"", ""stageQuality"", ""stage_completed"", ""status""]","[""agentId"", ""bytes"", ""check"", ""checksums"", ""contractVersion"", ""crawlReleaseId"", ""dataProvenance"", ""dataVersion"", ""empiricalAnalysisAllowed"", ""generatedAt"", ""observed"", ""outputs"", ""path"", ""promotionAllowed"", ""qualityStatus"", ""runMode"", ""sha256"", ""stage"", ""stageManifest"", ""stageMetrics"", ""stageQuality"", ""status""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/notebooks/observed_stages.py,p4.notebooks.observed_stages,,run_observed_stage,"run_observed_stage(stage: str, project_root: str | Path, release_root: str | Path, crawl_root: str | Path, output_root: str | Path | None=None) -> dict[str, Any]",No function docstring; inspect source,module-specific input,module-specific output,"[""AGENT4_HANDOFF_REQUIRED"", ""BLOCKED"", ""FAIL"", ""PASS"", ""acceptanceMode"", ""agent4_handoff"", ""check"", ""eligibility"", ""empiricalAnalysisAllowed"", ""empirical_analysis_disabled"", ""metrics"", ""observed"", ""parseFailures"", ""parse_failures"", ""pipeline"", ""posting_normalized"", ""posting_rows"", ""posting_section"", ""posting_track"", ""preprocessed_export"", ""preprocessed_posting_tracks"", ""raw_posting"", ""requirement_fact"", ""sourceAdapterConformance"", ""source_adapter_conformance"", ""stage"", ""status"", ""warehouseInventory""]","[""03OcrAndSectionRecovery"", ""04SplitTracks"", ""05ExtractRequirements"", ""06Deduplicate90Days"", ""07LabelCareerAccess"", ""check"", ""observed"", ""stage"", ""status""]","[""ValueError""]",DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_activity_text.py,p4.parse.linkareer_activity_text,,parse_activity_text_html,"parse_activity_text_html(html: str) -> list[dict[str, Any]]",No function docstring; inspect source,ActivityText HTML,plain text/asset/section candidates,"[""attrs"", ""blockOrdinal"", ""boundaryResolvedFlag"", ""endChar"", ""evidenceSpan"", ""headingCandidate"", ""other"", ""sectionAssignment"", ""startChar"", ""strong"", ""style"", ""tag"", ""text""]","[""blockOrdinal"", ""boundaryResolvedFlag"", ""endChar"", ""evidenceSpan"", ""headingCandidate"", ""sectionAssignment"", ""startChar"", ""tag"", ""text""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/parse/linkareer_activity_text.py,p4.parse.linkareer_activity_text,,embedded_image_urls,embedded_image_urls(html: str) -> list[str],No function docstring; inspect source,ActivityText HTML,plain text/asset/section candidates,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_activity_text.py,p4.parse.linkareer_activity_text,,build_ocr_queue_candidates,"build_ocr_queue_candidates(html: str, minimum_text_chars: int=300) -> list[dict[str, Any]]",No function docstring; inspect source,ActivityText HTML,plain text/asset/section candidates,"[""assetType"", ""assetUrl"", ""embeddedImage"", ""observedTextChars"", ""routingReason"", ""text""]","[""assetType"", ""assetUrl"", ""observedTextChars"", ""routingReason""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/parse/linkareer_activity_text.py,p4.parse.linkareer_activity_text,_BlockParser,__init__,__init__(self) -> None,No function docstring; inspect source,ActivityText HTML,plain text/asset/section candidates,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_activity_text.py,p4.parse.linkareer_activity_text,_BlockParser,handle_starttag,"handle_starttag(self, tag: str, attrs: list[tuple[str, str | None]]) -> None",No function docstring; inspect source,ActivityText HTML,plain text/asset/section candidates,"[""img"", ""src""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_activity_text.py,p4.parse.linkareer_activity_text,_BlockParser,handle_data,"handle_data(self, data: str) -> None",No function docstring; inspect source,ActivityText HTML,plain text/asset/section candidates,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_activity_text.py,p4.parse.linkareer_activity_text,_BlockParser,handle_endtag,"handle_endtag(self, tag: str) -> None",No function docstring; inspect source,ActivityText HTML,plain text/asset/section candidates,"[""attrs"", ""tag"", ""text""]","[""attrs"", ""tag"", ""text""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_apollo_cache.py,p4.parse.linkareer_apollo_cache,,find_apollo_cache,"find_apollo_cache(value: Any) -> dict[str, Any]",No function docstring; inspect source,Apollo normalized cache,Activity/ActivityText record,"[""ROOT_QUERY""]",[],"[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/parse/linkareer_apollo_cache.py,p4.parse.linkareer_apollo_cache,,_resolve,"_resolve(cache: dict[str, Any], value: Any) -> Any",No function docstring; inspect source,Apollo normalized cache,Activity/ActivityText record,"[""manager""]",[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py|pipeline/tests/unit/test_requirements_labels.py|pipeline/tests/unit/test_parse_normalize.py
pipeline/src/p4/parse/linkareer_apollo_cache.py,p4.parse.linkareer_apollo_cache,,_activity_key,"_activity_key(cache: dict[str, Any], activity_id: str) -> str",No function docstring; inspect source,Apollo normalized cache,Activity/ActivityText record,[],[],"[""ValueError""]",DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_apollo_cache.py,p4.parse.linkareer_apollo_cache,,_standalone_activity_text,"_standalone_activity_text(cache: dict[str, Any]) -> dict[str, Any] | None",Resolve the old SSR shape only when its ActivityText entity is unambiguous.,Apollo normalized cache,Activity/ActivityText record,[],[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_observed_development.py
pipeline/src/p4/parse/linkareer_apollo_cache.py,p4.parse.linkareer_apollo_cache,,extract_activity,"extract_activity(cache: dict[str, Any], activity_id: str) -> dict[str, Any]",No function docstring; inspect source,Apollo normalized cache,Activity/ActivityText record,"[""ActivityText"", ""activity"", ""activityText"", ""activityTextAvailableFlag"", ""activityTextHtml"", ""applyDetail"", ""applyUrl"", ""duties"", ""dutiesJobTypesRaw"", ""dutiesRawJson"", ""embeddedImageUrls"", ""externalApplyFlag"", ""externalApplyUrl"", ""externalAtsDomain"", ""externalDetailOnlyFlag"", ""jobType"", ""manager"", ""managerEmail"", ""managerMasked"", ""managerName"", ""managerPhoneNumber"", ""nodes"", ""ocrQueue"", ""ocrRoutingRequiredFlag"", ""recruitmentUrl"", ""text""]","[""activity"", ""activityTextAvailableFlag"", ""activityTextHtml"", ""dutiesJobTypesRaw"", ""dutiesRawJson"", ""embeddedImageUrls"", ""externalApplyFlag"", ""externalApplyUrl"", ""externalAtsDomain"", ""externalDetailOnlyFlag"", ""managerMasked"", ""ocrQueue"", ""ocrRoutingRequiredFlag""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_observed_development.py|pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/parse/linkareer_apollo_cache.py,p4.parse.linkareer_apollo_cache,,parse_masked_ssr_fixture,"parse_masked_ssr_fixture(payload: dict[str, Any]) -> dict[str, Any]",No function docstring; inspect source,Apollo normalized cache,Activity/ActivityText record,"[""activity"", ""activityData"", ""activityTextAvailableFlag"", ""activityTextHtml"", ""apolloState_ActivityText_sample"", ""applyDetail"", ""applyUrl"", ""duties"", ""dutiesJobTypesRaw"", ""dutiesRawJson"", ""embeddedImageUrls"", ""externalApplyFlag"", ""externalApplyUrl"", ""externalAtsDomain"", ""externalDetailOnlyFlag"", ""jobType"", ""manager"", ""managerEmail"", ""managerMasked"", ""managerName"", ""managerPhoneNumber"", ""nodes"", ""ocrQueue"", ""ocrRoutingRequiredFlag"", ""recruitmentUrl"", ""text""]","[""activity"", ""activityTextAvailableFlag"", ""activityTextHtml"", ""dutiesJobTypesRaw"", ""dutiesRawJson"", ""embeddedImageUrls"", ""externalApplyFlag"", ""externalApplyUrl"", ""externalAtsDomain"", ""externalDetailOnlyFlag"", ""managerMasked"", ""ocrQueue"", ""ocrRoutingRequiredFlag""]","[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/parse/linkareer_apq.py,p4.parse.linkareer_apq,,mask_manager,mask_manager(value: Any) -> Any,Preserve manager structure without retaining personal values.,APQ response,posting observations,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_apq.py,p4.parse.linkareer_apq,,_candidate_lists,_candidate_lists(value: Any) -> Iterable[list[Any]],No function docstring; inspect source,APQ response,posting observations,"[""CalendarScreen_ActivityCalendarEntries""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_apq.py,p4.parse.linkareer_apq,,_entry_dicts,"_entry_dicts(value: Any) -> Iterable[dict[str, Any]]",No function docstring; inspect source,APQ response,posting observations,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_apq.py,p4.parse.linkareer_apq,,_looks_like_entry,_looks_like_entry(value: Any) -> bool,No function docstring; inspect source,APQ response,posting observations,"[""title""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_apq.py,p4.parse.linkareer_apq,,parse_apq_entries,"parse_apq_entries(payload: dict[str, Any]) -> list[dict[str, Any]]",No function docstring; inspect source,APQ response,posting observations,"[""activityTypeID"", ""activityTypeId"", ""jobTypes"", ""jobTypesRawJson"", ""manager"", ""managerMasked""]",[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/parse/linkareer_next_data.py,p4.parse.linkareer_next_data,,extract_next_data,"extract_next_data(html: str) -> dict[str, Any]",No function docstring; inspect source,SSR HTML,Next.js/Apollo state,[],[],"[""TypeError"", ""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/parse/linkareer_next_data.py,p4.parse.linkareer_next_data,,extract_page_props,"extract_page_props(next_data: dict[str, Any]) -> dict[str, Any]",No function docstring; inspect source,SSR HTML,Next.js/Apollo state,"[""pageProps"", ""props""]",[],"[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/parse/linkareer_next_data.py,p4.parse.linkareer_next_data,_NextDataParser,__init__,__init__(self) -> None,No function docstring; inspect source,SSR HTML,Next.js/Apollo state,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_next_data.py,p4.parse.linkareer_next_data,_NextDataParser,handle_starttag,"handle_starttag(self, tag: str, attrs: list[tuple[str, str | None]]) -> None",No function docstring; inspect source,SSR HTML,Next.js/Apollo state,"[""script""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_next_data.py,p4.parse.linkareer_next_data,_NextDataParser,handle_endtag,"handle_endtag(self, tag: str) -> None",No function docstring; inspect source,SSR HTML,Next.js/Apollo state,"[""script""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/linkareer_next_data.py,p4.parse.linkareer_next_data,_NextDataParser,handle_data,"handle_data(self, data: str) -> None",No function docstring; inspect source,SSR HTML,Next.js/Apollo state,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/requirements.py,p4.parse.requirements,,experience_months,experience_months(text: str) -> int | None,No function docstring; inspect source,posting sections,requirement facts,[],[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_requirements_labels.py
pipeline/src/p4/parse/requirements.py,p4.parse.requirements,,extract_requirements,"extract_requirements(section: dict[str, Any]) -> list[dict[str, Any]]",No function docstring; inspect source,posting sections,requirement facts,"[""boundaryResolvedFlag"", ""mandatoryFlag"", ""minExperienceMonths"", ""other"", ""portfolioFlag"", ""priorExperienceFlag"", ""required"", ""requirementId"", ""requirementText"", ""requirementType"", ""sectionId"", ""sectionText"", ""sectionType""]","[""mandatoryFlag"", ""minExperienceMonths"", ""portfolioFlag"", ""priorExperienceFlag"", ""requirementId"", ""requirementText"", ""requirementType"", ""sectionId""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_requirements_labels.py
pipeline/src/p4/parse/sections.py,p4.parse.sections,,_heading_type,_heading_type(line: str) -> str | None,No function docstring; inspect source,track body,posting sections,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/parse/sections.py,p4.parse.sections,,parse_sections,parse_sections(body_text: str) -> list[ParsedSection],No function docstring; inspect source,track body,posting sections,"[""duty"", ""other"", ""preferred"", ""required""]",[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_parse_normalize.py
pipeline/src/p4/parse/sections.py,p4.parse.sections,,flush,flush() -> None,No function docstring; inspect source,track body,posting sections,"[""duty"", ""preferred"", ""required""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/quality/manifest.py,p4.quality.manifest,,artifact_record,"artifact_record(path: str | Path, schema_version: str, rows: int | None=None) -> dict[str, object]",No function docstring; inspect source,module-specific input,module-specific output,"[""bytes"", ""path"", ""rows"", ""schemaVersion"", ""sha256""]","[""bytes"", ""path"", ""rows"", ""schemaVersion"", ""sha256""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/quality/provenance.py,p4.quality.provenance,,require_production_provenance,"require_production_provenance(payload: Mapping[str, Any] | ProvenanceContext | None) -> dict[str, str]",Validate the fail-closed provenance envelope used for canonical mart writes.,provenance envelope,validated authorization,"[""CRAWL_"", ""contractVersion"", ""crawlReleaseId"", ""dataProvenance"", ""dataVersion""]","[""contractVersion"", ""crawlReleaseId"", ""dataProvenance"", ""dataVersion""]","[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_provenance.py
pipeline/src/p4/quality/provenance.py,p4.quality.provenance,ProvenanceContext,empirical_analysis_allowed,empirical_analysis_allowed(self) -> bool,No function docstring; inspect source,provenance envelope,validated authorization,"[""CRAWL_""]",[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_provenance.py
pipeline/src/p4/quality/provenance.py,p4.quality.provenance,ProvenanceContext,require_empirical,require_empirical(self) -> None,No function docstring; inspect source,provenance envelope,validated authorization,[],[],"[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_provenance.py
pipeline/src/p4/viz/article.py,p4.viz.article,,build_metric_figure,"build_metric_figure(time_series: pd.DataFrame, metric: str, output_path: str | Path, provenance: ProvenanceContext) -> dict[str, object]",No function docstring; inspect source,module-specific input,module-specific output,"[""Month"", ""metricId"", ""path"", ""periodMonth"", ""sha256""]","[""metricId"", ""path"", ""sha256""]","[""ValueError""]",DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/warehouse/bootstrap.py,p4.warehouse.bootstrap,,bootstrap_development_warehouse,bootstrap_development_warehouse(path: str | Path) -> list[str],No function docstring; inspect source,DDL + database path,canonical empty warehouse,"[""postingRawId"", ""rawPostingId""]",[],[],GUARDED_WRITE,pipeline/tests/integration/test_warehouse.py
pipeline/src/p4/warehouse/bootstrap.py,p4.warehouse.bootstrap,,bootstrap_contract_warehouse,"bootstrap_contract_warehouse(path: str | Path, ddl_path: str | Path) -> list[str]",No function docstring; inspect source,DDL + database path,canonical empty warehouse,[],[],[],GUARDED_WRITE,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/warehouse/bootstrap.py,p4.warehouse.bootstrap,,_assert_existing_canonical_path_is_safe,_assert_existing_canonical_path_is_safe(path: Path) -> None,No function docstring; inspect source,DDL + database path,canonical empty warehouse,"[""VIEW""]",[],"[""ValueError""]",GUARDED_WRITE,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/warehouse/bootstrap.py,p4.warehouse.bootstrap,,bootstrap_canonical_warehouse,"bootstrap_canonical_warehouse(path: str | Path, ddl_path: str | Path) -> dict[str, Any]",No function docstring; inspect source,DDL + database path,canonical empty warehouse,"[""EXECUTED"", ""NOT_EVALUATED"", ""VIEW"", ""analysisReadyGate"", ""core"", ""crossSchemaForeignKeyCount"", ""ddlStatementCount"", ""emptyDatabasePass"", ""firstRunSucceeded"", ""idempotent"", ""mart"", ""ncs"", ""qaViews"", ""raw"", ""schemaCount"", ""schemas"", ""secondRunSucceeded"", ""tableCount"", ""tables"", ""viewCount"", ""views""]","[""analysisReadyGate"", ""crossSchemaForeignKeyCount"", ""ddlStatementCount"", ""emptyDatabasePass"", ""firstRunSucceeded"", ""idempotent"", ""qaViews"", ""schemaCount"", ""schemas"", ""secondRunSucceeded"", ""tableCount"", ""tables"", ""viewCount"", ""views""]","[""ValueError""]",GUARDED_WRITE,pipeline/tests/integration/test_warehouse.py
pipeline/src/p4/warehouse/connection.py,p4.warehouse.connection,,connect,"connect(path: str | Path, read_only: bool=False) -> Iterator[duckdb.DuckDBPyConnection]",No function docstring; inspect source,module-specific input,module-specific output,[],[],[],GUARDED_WRITE,pipeline/tests/integration/test_warehouse.py|pipeline/tests/integration/test_fixture_pipeline.py|pipeline/tests/unit/test_observed_development.py|pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/warehouse/integrity.py,p4.warehouse.integrity,,_safe_table,_safe_table(value: str) -> str,No function docstring; inspect source,module-specific input,module-specific output,[],[],"[""ValueError""]",GUARDED_WRITE,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/warehouse/integrity.py,p4.warehouse.integrity,,_safe_column,_safe_column(value: str) -> str,No function docstring; inspect source,module-specific input,module-specific output,[],[],"[""ValueError""]",GUARDED_WRITE,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/warehouse/integrity.py,p4.warehouse.integrity,,primary_key_duplicates,"primary_key_duplicates(connection: duckdb.DuckDBPyConnection, table: str, columns: Iterable[str]) -> int",No function docstring; inspect source,module-specific input,module-specific output,[],[],"[""ValueError""]",GUARDED_WRITE,pipeline/tests/integration/test_warehouse.py
pipeline/src/p4/warehouse/integrity.py,p4.warehouse.integrity,,null_rate,"null_rate(connection: duckdb.DuckDBPyConnection, table: str, column: str) -> float",No function docstring; inspect source,module-specific input,module-specific output,[],[],[],GUARDED_WRITE,pipeline/tests/integration/test_warehouse.py
pipeline/src/p4/warehouse/integrity.py,p4.warehouse.integrity,,orphan_count,"orphan_count(connection: duckdb.DuckDBPyConnection, child_table: str, child_column: str, parent_table: str, parent_column: str) -> int",No function docstring; inspect source,module-specific input,module-specific output,[],[],[],GUARDED_WRITE,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/warehouse/loaders.py,p4.warehouse.loaders,,is_canonical_warehouse,is_canonical_warehouse(connection: duckdb.DuckDBPyConnection) -> bool,Identify the v2.1.2 canonical warehouse by its contract QA gate.,dataframe + table,loaded table,[],[],[],GUARDED_WRITE,pipeline/tests/integration/test_warehouse.py
pipeline/src/p4/warehouse/loaders.py,p4.warehouse.loaders,,_validate_frame_lineage,"_validate_frame_lineage(frame: pd.DataFrame, provenance: Mapping[str, str]) -> None",No function docstring; inspect source,dataframe + table,loaded table,"[""contractVersion"", ""crawlReleaseId"", ""dataVersion""]",[],"[""ValueError""]",GUARDED_WRITE,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/warehouse/loaders.py,p4.warehouse.loaders,,replace_from_frame,"replace_from_frame(connection: duckdb.DuckDBPyConnection, table: str, frame: pd.DataFrame, *, provenance: Mapping[str, Any] | ProvenanceContext | None=None) -> int",No function docstring; inspect source,dataframe + table,loaded table,[],[],"[""ValueError""]",GUARDED_WRITE,pipeline/tests/integration/test_warehouse.py
pipeline/src/p4/warehouse/loaders.py,p4.warehouse.loaders,,table_to_frame,"table_to_frame(connection: duckdb.DuckDBPyConnection, table: str) -> pd.DataFrame",No function docstring; inspect source,dataframe + table,loaded table,[],[],"[""ValueError""]",GUARDED_WRITE,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/warehouse/observed.py,p4.warehouse.observed,,_assert_observed_path,_assert_observed_path(path: Path) -> None,No function docstring; inspect source,observed batch,observed-development warehouse,[],[],"[""ValueError""]",GUARDED_WRITE,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/warehouse/observed.py,p4.warehouse.observed,,bootstrap_observed_warehouse,"bootstrap_observed_warehouse(path: str | Path, parse_version: str, provenance: Mapping[str, Any]=OBSERVED_PROVENANCE) -> dict[str, Any]",No function docstring; inspect source,observed batch,observed-development warehouse,"[""canonicalObjectCount"", ""parseVersion""]","[""canonicalObjectCount"", ""parseVersion""]","[""ValueError""]",GUARDED_WRITE,pipeline/tests/unit/test_observed_development.py
pipeline/src/p4/warehouse/observed.py,p4.warehouse.observed,,replace_observed_table,"replace_observed_table(path: str | Path, table_name: str, frame: pd.DataFrame) -> None",No function docstring; inspect source,observed batch,observed-development warehouse,"[""observed_frame""]",[],"[""ValueError""]",GUARDED_WRITE,pipeline/tests/unit/test_observed_development.py
pipeline/src/p4/warehouse/observed.py,p4.warehouse.observed,,observed_inventory,"observed_inventory(path: str | Path) -> dict[str, int]",No function docstring; inspect source,observed batch,observed-development warehouse,[],[],[],GUARDED_WRITE,NO_DIRECT_TEST_REFERENCE
