tableName,tableDescription,columnOrder,columnName,type,nullable,description,enum,primaryKey,unique,default,check,source,derivation,qualityRule,contractVersion,sourceContractSha256
core.careerLabel,Career and intern access labels,1,trackId,VARCHAR,False,Track key,,True,False,,,core.requirementFact and core.postingTrack,TRK_ + sha256(postingId|trackIndex)[:20],non-null and unique within primary key of core.careerLabel,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,2,postingId,VARCHAR,False,Posting key,,False,False,,,core.requirementFact and core.postingTrack,PST_ + sha256(sourceName|sourcePostingId)[:20],must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,3,careerClass,VARCHAR,False,Non-intern career class or U,E0|E1|E2|E3|U,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null; must belong to enum careerClass,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,4,internAccessClass,VARCHAR,True,Intern access class,I0|I1|IU,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must belong to enum internAccessClass,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,5,nominalEntryFlag,BOOLEAN,False,E0 or E1,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,6,openEntryFlag,BOOLEAN,False,E0 indicator,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,7,restrictedEntryFlag,BOOLEAN,False,E1 indicator,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,8,openInternFlag,BOOLEAN,False,I0 indicator,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,9,restrictedInternFlag,BOOLEAN,False,R or P required for intern,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,10,experiencedInternFlag,BOOLEAN,False,Strict required prior experience P,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,11,minCareerMonths,SMALLINT,True,Minimum required career months,,False,False,,minCareerMonths IS NULL OR minCareerMonths >= 0,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must satisfy minCareerMonths IS NULL OR minCareerMonths >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,12,requiredExperienceFlag,BOOLEAN,False,Required positive career duration,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,13,requiredPriorExperienceFlag,BOOLEAN,False,Required prior internship role or production project,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,14,boundaryResolvedFlag,BOOLEAN,False,Required-preferred boundary resolved,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,15,explicitCareerFlag,BOOLEAN,False,Explicit experienced-only wording,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,16,labelConfidence,DOUBLE,True,Label confidence,,False,False,,labelConfidence IS NULL OR labelConfidence BETWEEN 0 AND 1,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must satisfy labelConfidence IS NULL OR labelConfidence BETWEEN 0 AND 1,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.careerLabel,Career and intern access labels,17,labelVersion,VARCHAR,False,Label version,,False,False,,,core.requirementFact and core.postingTrack,deterministic transformation for core.careerLabel under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.postingDedupEdge,Auditable pairwise repost decision,1,edgeId,VARCHAR,False,Edge key,,True,False,,,core.postingNormalized,deterministic transformation for core.postingDedupEdge under contract 2.1.2,non-null and unique within primary key of core.postingDedupEdge,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.postingDedupEdge,Auditable pairwise repost decision,2,leftPostingId,VARCHAR,False,Left posting,,False,True,,,core.postingNormalized,deterministic transformation for core.postingDedupEdge under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.postingDedupEdge,Auditable pairwise repost decision,3,rightPostingId,VARCHAR,False,Right posting,,False,True,,,core.postingNormalized,deterministic transformation for core.postingDedupEdge under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.postingDedupEdge,Auditable pairwise repost decision,4,dayDiff,INTEGER,False,Absolute date gap,,False,False,,dayDiff BETWEEN 0 AND 90,core.postingNormalized,deterministic transformation for core.postingDedupEdge under contract 2.1.2,must be non-null; must satisfy dayDiff BETWEEN 0 AND 90,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.postingDedupEdge,Auditable pairwise repost decision,5,titleSimilarity,DOUBLE,True,Title similarity,,False,False,,titleSimilarity IS NULL OR titleSimilarity BETWEEN 0 AND 1,core.postingNormalized,deterministic transformation for core.postingDedupEdge under contract 2.1.2,must satisfy titleSimilarity IS NULL OR titleSimilarity BETWEEN 0 AND 1,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.postingDedupEdge,Auditable pairwise repost decision,6,bodySimilarity,DOUBLE,True,Body similarity,,False,False,,bodySimilarity IS NULL OR bodySimilarity BETWEEN 0 AND 1,core.postingNormalized,deterministic transformation for core.postingDedupEdge under contract 2.1.2,must satisfy bodySimilarity IS NULL OR bodySimilarity BETWEEN 0 AND 1,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.postingDedupEdge,Auditable pairwise repost decision,7,decision,VARCHAR,False,Dedup decision,sameGroup|distinct|undecided,False,False,,,core.postingNormalized,deterministic transformation for core.postingDedupEdge under contract 2.1.2,must be non-null; must belong to enum dedupDecision,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.postingDedupEdge,Auditable pairwise repost decision,8,decisionBasis,VARCHAR,True,Decision evidence,,False,False,,,core.postingNormalized,deterministic transformation for core.postingDedupEdge under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
core.postingDedupEdge,Auditable pairwise repost decision,9,dedupVersion,VARCHAR,False,Dedup version,,False,True,,,core.postingNormalized,deterministic transformation for core.postingDedupEdge under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,1,ncsUnitCode,VARCHAR,False,NCS unit code,,True,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,non-null and unique within primary key of ncs.ncsUnit,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,2,ncsUnitName,VARCHAR,False,NCS unit name,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,3,ncsMajorCode,VARCHAR,True,Major classification code,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,4,ncsMiddleCode,VARCHAR,True,Middle classification code,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,5,ncsMinorCode,VARCHAR,True,Minor classification code,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,6,ncsSubCode,VARCHAR,False,Subclassification code,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,7,ncsLevel,SMALLINT,False,NCS level,,False,False,,ncsLevel BETWEEN 1 AND 8,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,must be non-null; must satisfy ncsLevel BETWEEN 1 AND 8,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,8,ncsBand,VARCHAR,False,Four-level article band,level1to2|level3to4|level5to6|level7to8,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,must be non-null; must belong to enum ncsBand,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,9,definitionText,VARCHAR,True,Unit definition,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,10,performanceCriteriaText,VARCHAR,True,Performance criteria,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,11,knowledgeText,VARCHAR,True,Knowledge evidence,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,12,skillText,VARCHAR,True,Skill evidence,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,13,attitudeText,VARCHAR,True,Attitude evidence,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,14,developmentYear,SMALLINT,True,Development year,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,15,sourceVersion,VARCHAR,False,NCS source version,,False,False,,,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsUnit,NCS unit and level anchor,16,rawSha256,VARCHAR,False,Source SHA-256,,False,False,,length(rawSha256) = 64,official NCS unit source,direct extraction or normalized source metadata; no analytical inference,must be non-null; must satisfy length(rawSha256) = 64,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsLearningModule,NCS learning module task evidence,1,moduleId,VARCHAR,False,Module key,,True,False,,,official NCS learning module source,direct extraction or normalized source metadata; no analytical inference,non-null and unique within primary key of ncs.ncsLearningModule,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsLearningModule,NCS learning module task evidence,2,ncsUnitCode,VARCHAR,False,NCS unit code,,False,False,,,official NCS learning module source,direct extraction or normalized source metadata; no analytical inference,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsLearningModule,NCS learning module task evidence,3,moduleName,VARCHAR,False,Module name,,False,False,,,official NCS learning module source,direct extraction or normalized source metadata; no analytical inference,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsLearningModule,NCS learning module task evidence,4,taskText,VARCHAR,True,Task-context evidence,,False,False,,,official NCS learning module source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsLearningModule,NCS learning module task evidence,5,trainingLevel,SMALLINT,True,Training level,,False,False,,trainingLevel IS NULL OR trainingLevel BETWEEN 1 AND 8,official NCS learning module source,direct extraction or normalized source metadata; no analytical inference,must satisfy trainingLevel IS NULL OR trainingLevel BETWEEN 1 AND 8,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsLearningModule,NCS learning module task evidence,6,sourceUrl,VARCHAR,True,Source URL,,False,False,,,official NCS learning module source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsLearningModule,NCS learning module task evidence,7,localFilePath,VARCHAR,True,Non-redistributable local reference,,False,False,,,official NCS learning module source,direct extraction or normalized source metadata; no analytical inference,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsLearningModule,NCS learning module task evidence,8,redistributableFlag,BOOLEAN,False,Redistribution permission,,False,False,False,,official NCS learning module source,direct extraction or normalized source metadata; no analytical inference,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsLearningModule,NCS learning module task evidence,9,sourceVersion,VARCHAR,False,Source version,,False,False,,,official NCS learning module source,direct extraction or normalized source metadata; no analytical inference,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.ncsLearningModule,NCS learning module task evidence,10,rawSha256,VARCHAR,False,Source SHA-256,,False,False,,length(rawSha256) = 64,official NCS learning module source,direct extraction or normalized source metadata; no analytical inference,must be non-null; must satisfy length(rawSha256) = 64,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,1,matchId,VARCHAR,False,Match key,,True,False,,,core task evidence and official NCS units,NMT_ + sha256(trackId|ncsUnitCode|mappingBasis|evidenceHash)[:20],non-null and unique within primary key of ncs.postingNcsMatch,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,2,postingId,VARCHAR,False,Posting key,,False,False,,,core task evidence and official NCS units,PST_ + sha256(sourceName|sourcePostingId)[:20],must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,3,trackId,VARCHAR,False,Track key,,False,False,,,core task evidence and official NCS units,TRK_ + sha256(postingId|trackIndex)[:20],must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,4,sectionId,VARCHAR,True,Section evidence key,,False,False,,,core task evidence and official NCS units,SEC_ + sha256(trackId|sectionOrder)[:20],nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,5,requirementId,VARCHAR,True,Requirement evidence key,,False,False,,,core task evidence and official NCS units,REQ_ + sha256(sectionId|requirementType|normalizedEvidence)[:20],nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,6,ncsUnitCode,VARCHAR,False,NCS unit code,,False,False,,,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,7,ncsLevel,SMALLINT,False,NCS level,,False,False,,ncsLevel BETWEEN 1 AND 8,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must be non-null; must satisfy ncsLevel BETWEEN 1 AND 8,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,8,ncsBand,VARCHAR,False,NCS band,level1to2|level3to4|level5to6|level7to8,False,False,,,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must be non-null; must belong to enum ncsBand,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,9,mappingBasis,VARCHAR,False,Mapping evidence class,ncsUnitDirect|ncsPerformanceCriteria|ncsLearningModule|dictionaryRule|semanticMatch,False,False,,,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must be non-null; must belong to enum mappingBasis,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,10,matchScore,DOUBLE,True,Match score,,False,False,,matchScore IS NULL OR matchScore BETWEEN 0 AND 1,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must satisfy matchScore IS NULL OR matchScore BETWEEN 0 AND 1,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,11,matchRank,SMALLINT,False,Candidate rank,,False,False,,matchRank >= 1,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must be non-null; must satisfy matchRank >= 1,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,12,selectedFlag,BOOLEAN,False,Selected mapping candidate,,False,False,,,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,13,ncsConfidenceTier,VARCHAR,False,Confidence tier,high|medium|low,False,False,,,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must be non-null; must belong to enum confidenceTier,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,14,evidenceText,VARCHAR,False,Task-context evidence text,,False,False,,,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,15,mappingVersion,VARCHAR,False,Mapping version,,False,False,,,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
ncs.postingNcsMatch,Evidence-bearing posting-task to NCS match,16,matchedAt,TIMESTAMPTZ,False,Match timestamp,,False,False,,,core task evidence and official NCS units,deterministic transformation for ncs.postingNcsMatch under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,1,trackId,VARCHAR,False,Track key,,True,False,,,canonical core and NCS entities,TRK_ + sha256(postingId|trackIndex)[:20],non-null and unique within primary key of mart.postingAnalysisMart,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,2,postingId,VARCHAR,False,Posting key,,False,False,,,canonical core and NCS entities,PST_ + sha256(sourceName|sourcePostingId)[:20],must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,3,canonicalPostingId,VARCHAR,False,Deduplicated count key,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,4,canonicalPostedAt,TIMESTAMPTZ,False,First post timestamp,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,5,periodMonth,DATE,False,First day of month,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,6,year,SMALLINT,False,Calendar year,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,7,month,SMALLINT,False,Calendar month,,False,False,,month BETWEEN 1 AND 12,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must satisfy month BETWEEN 1 AND 12,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,8,quarterNumber,SMALLINT,False,Quarter number,,False,False,,quarterNumber BETWEEN 1 AND 4,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must satisfy quarterNumber BETWEEN 1 AND 4,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,9,asOfDate,DATE,False,Data cutoff date,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,10,sourceName,VARCHAR,False,Source,linkareer,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must belong to the inline enum,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,11,sourceUrl,VARCHAR,False,Posting URL,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,12,companyKey,VARCHAR,True,Company key,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,13,companyName,VARCHAR,True,Company name,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,14,jobTitle,VARCHAR,True,Job title,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,15,cohortType,VARCHAR,False,Analysis cohort,coreAiIt|allJobs,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must belong to enum cohortType,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,16,jobCodeLevel,VARCHAR,False,Job aggregation level,all|major|middle|minor|sub,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must belong to enum jobCodeLevel,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,17,jobCode,VARCHAR,False,ALL or NCS classification code,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
