path,repositoryScope,gitStatus,tracked,ignored,bytes,sha256,fileType,ownerAgent,classification,canonicalEquivalent,canonicalSha256,proposedAction,reason
DSJA/project_4/pipeline/reports/figures/.gitkeep,DSJA/project_4,tracked,true,false,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,[no-extension],P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/reports/tables/.gitkeep,DSJA/project_4,tracked,true,false,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,[no-extension],P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/runs/.gitkeep,DSJA/project_4,tracked,true,false,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,[no-extension],P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/runs/canonical_warehouse_bootstrap.json,DSJA/project_4,ignored,false,true,2079,17e6507c4fd3bb323fd4595bc52125ff8bd53bf84c992746793e868c5097b002,.json,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/runs/fixture_pipeline_summary.json,DSJA/project_4,ignored,false,true,1742,a14aee602309c77d6ab151f86b75987e387c10f4599195970775b3052fb6ccf0,.json,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/runs/pytest-results.xml,DSJA/project_4,ignored,false,true,8965,94fd1d02a4dde2be7009edf15f870d259239b687a8a0c9cd45f5e44ddad85736,.xml,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/scripts/__pycache__/build_notebooks.cpython-312.pyc,DSJA/project_4,ignored,false,true,7583,f2a00885768a00cca0132874a44fb3ae9d70944f431aea859f165fd2a164a483,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/scripts/__pycache__/build_reports.cpython-312.pyc,DSJA/project_4,ignored,false,true,21807,b768e1d84b88224af15a0bfcc0f00588d9252d9737309a9966a1c6d4e36dea9a,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/scripts/__pycache__/execute_notebooks.cpython-312.pyc,DSJA/project_4,ignored,false,true,1377,26efa42a9f590d4fc9bea8789bf78ebb4026010922df18a1e200b4292531c2e3,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/scripts/__pycache__/run_fixture_pipeline.cpython-312.pyc,DSJA/project_4,ignored,false,true,9001,c3e6e8fc70faf28d004125cba2c2e43e16cf20fdbd39a5063e160e7caebf6e58,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/scripts/bootstrap_canonical_warehouse.py,DSJA/project_4,tracked,true,false,1509,4df9f967d2ff548885246d60275acb88ae31a855af269d8448767c0b8bd0743c,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/scripts/build_notebooks.py,DSJA/project_4,modified,true,false,6889,87c80004816329f2cb4de469dfcc04214f1bf991a6449c06e1256789031c67e9,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/scripts/build_reports.py,DSJA/project_4,tracked,true,false,18809,363f43ea96382f28430863fb20b633643f7343638018a8b6ce617b43eab58b96,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/scripts/execute_notebooks.py,DSJA/project_4,tracked,true,false,823,f2ecd2e97551fa4987508ec076cc5ef46202715696e7d244cc42c41e1f04461d,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/scripts/run_fixture_pipeline.py,DSJA/project_4,modified,true,false,8288,c938eb0b847d4eaba27da58dca9397c6d1244fe62e333f7ea46f5e518269aed3,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/scripts/validate_partial_crawl.py,DSJA/project_4,tracked,true,false,5398,bb63b74468218c5c33f5af753862980ced6ef265deb90cae6a4ab300ca0a6a0c,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/__init__.py,DSJA/project_4,tracked,true,false,55,8399a0d0cfb13f4347d3554096ef278b3b81c7b0875ed5c92ce7e2b15d5f4e46,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,247,4025fa3af3dd9a3c50082429854c366716363141320c17d11f40ee8b42050ea5,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/analysis/__init__.py,DSJA/project_4,tracked,true,false,43,b54eab582cb49a8107f7a0cacd41ef511045e5d778e06e3f07e0d8b4eea4878f,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/analysis/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,238,02c33fe96a80dc66eb70f92870f924d7a0df366de8cc8f59a32b497985bbbe70,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/analysis/__pycache__/segmented.cpython-312.pyc,DSJA/project_4,ignored,false,true,6183,fb9f4fedb383666da1c68e18517166987ab3ceb785e2744377ac644b54995f28,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/analysis/segmented.py,DSJA/project_4,tracked,true,false,3718,7f1272343c1fffb2072118e552a60384ae6a6243e0d5e19e7e0ebf75e8ebb43e,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/common/__init__.py,DSJA/project_4,tracked,true,false,39,48d54020aefed5dcb76b408180c5f9a5911de4d606acbc7d39e01afe8ba5c9d0,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/common/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,232,1b0ae8e04e54788ebb471c18fb32abeba6cd88809f786970269059c400d26b82,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/common/__pycache__/hashing.cpython-312.pyc,DSJA/project_4,ignored,false,true,2036,596c36cbd7402072b0540dc1218510ca0ed7d8cb6feef17dffe3b562a3566111,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/common/__pycache__/key_strategies.cpython-312.pyc,DSJA/project_4,ignored,false,true,8492,5152505059b06f1b60c924d8263e23fd60e410c865d965ccfea06222a5953a9c,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/common/__pycache__/keys.cpython-312.pyc,DSJA/project_4,ignored,false,true,5846,5a911f4cc3bbb65b082325eeddce95a418209d1716a6e3d3ad915166aa097587,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/common/__pycache__/time.cpython-312.pyc,DSJA/project_4,ignored,false,true,2081,03a11f7eccaaf11608bea61a22dc4ab46d1a4e10c0284ed152a565f433d19add,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/common/__pycache__/versions.cpython-312.pyc,DSJA/project_4,ignored,false,true,781,aea244ebbef7c5f21fe8915c2fc0a373a5775455cc6ed11374eeba96e439d917,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/common/hashing.py,DSJA/project_4,tracked,true,false,808,d8193a28801eb6da6942ebb77dd21b76cf02a8b96882dc62ef6d6df48d4dcfe5,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/common/key_strategies.py,DSJA/project_4,tracked,true,false,5719,7c5bf1c6b9fdb4f5f1a4f9e95823fb490bdd6b67fecaaec70d12f9f6a82a26d3,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/common/keys.py,DSJA/project_4,tracked,true,false,3426,626795e495c84b6cf5997551ee52af9ec7a55303d75c0afa35927227336f8898,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/common/time.py,DSJA/project_4,tracked,true,false,1131,ce867618a499d53e7d6dc846a802203baea3c47cbf5796bca06c6e9457795607,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/common/versions.py,DSJA/project_4,tracked,true,false,395,ea8cc51b81daf85776d5083689d00e338b2e948dc550679870c58f0571ba4e09,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/contracts/__init__.py,DSJA/project_4,tracked,true,false,63,beda816f3bff7c127ad8a3c7b514482eb2bb8f66ee8b7d13dad522e3f9ccd6ce,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/contracts/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,259,52975346750df72a4038b3bf444b2e3db63a20c4750a856373c38e5dddc89a03,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/contracts/__pycache__/loader.cpython-312.pyc,DSJA/project_4,ignored,false,true,18714,2073d436482202e8152b3e55dbbb7f9b5fcd56a24c6d5b46fa096cba62913805,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/contracts/__pycache__/validators.cpython-312.pyc,DSJA/project_4,ignored,false,true,18364,89f0a2b4b0fd0e4b32d88e806aa5dbceac3a94c12405e6b8a3b47578e4acb378,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/contracts/loader.py,DSJA/project_4,tracked,true,false,12598,f6880a70586667942015cb9b09568c1af88f3cb1366306e2680a32410a0ea00d,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/contracts/validators.py,DSJA/project_4,tracked,true,false,12108,bab0c87ef7fdc5e8b4d5452ebcbbd16b1a3a4b11b28b994c8d74a655e806f34c,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/dedup/__init__.py,DSJA/project_4,tracked,true,false,36,505b1e00bc102f04ac20e64233d4c31506b787a2103c4bd591f7e1bab02c87e4,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/dedup/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,228,4949c7ae690604412b5b29871c9652efaaceb7a81aa33619f7089ef3ce28d089,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/dedup/__pycache__/reposts.cpython-312.pyc,DSJA/project_4,ignored,false,true,3541,466bd862a3a45c30042d3cc0c2ae23b8e9064dc8818bb6873084673232808996,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/dedup/reposts.py,DSJA/project_4,tracked,true,false,2687,6816716670cce8b51c8d175513fdc851a7f74b6e7a0b95f2074e1cbba47dd6f5,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/label/__init__.py,DSJA/project_4,tracked,true,false,44,52f4bdb6bae714e41bbdd1aefb55e375f07c66868a6d33b94f9a8852b00e9eb3,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/label/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,236,9d105df7c96ed8b03e3c40e16d7a100cd844f61e6d7fbb3589695d7f1283aa2f,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/label/__pycache__/career.cpython-312.pyc,DSJA/project_4,ignored,false,true,2475,df6ecb83c84d33e2d1e6a4334b8c042a28bd6da26e99b01d7eb500eb5da13151,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/label/career.py,DSJA/project_4,tracked,true,false,1904,62a29a13ce69929fecf4f115917af93a5f30240ba48e5bc62b2b7706cce2e74e,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/marts/__init__.py,DSJA/project_4,tracked,true,false,48,66754938d4ac717fb9c9f3a36dee3d31a3dc30303716dd68831feff001f88996,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/marts/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,240,965c3073425c4f473df6595b7d2b537073e0e41e12ec4f0a04787dcf6edbcaf0,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/marts/__pycache__/posting.cpython-312.pyc,DSJA/project_4,ignored,false,true,5130,dc0a576e859cbaaa69803a1b8e6d3c591fd189d0efeb4503d61c5bb0a34bdb7f,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/marts/__pycache__/time_series.cpython-312.pyc,DSJA/project_4,ignored,false,true,9500,017c3c65ed1be037080fc67d1a623a93f1e5f584ad1a8781d7126d3411eafe21,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/marts/posting.py,DSJA/project_4,tracked,true,false,4749,3470925cf8ac5f4c4e43f6bba98b02c6ecbbb4ca390fe59f7f6dd32d78441e26,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/marts/time_series.py,DSJA/project_4,tracked,true,false,6711,a9fad4668a0a13edd2fa249c27c805e7fae1b895d5812302d03478cfa9637c36,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/ncs/__init__.py,DSJA/project_4,tracked,true,false,56,70fd33bac605648085c90036f4371300f382068f2aaa88fd0b58a239adcf3771,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/ncs/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,246,a6d896a7e87299e7a46ae928f3c6cb95a408faea78cdf5ed6f85f2f211958d79,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/ncs/__pycache__/bands.cpython-312.pyc,DSJA/project_4,ignored,false,true,764,97bb2e7f931a5c717fec11d0a390dd82bac64d56159635e002876940902cb1f4,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/ncs/__pycache__/mapping.cpython-312.pyc,DSJA/project_4,ignored,false,true,5051,1f9eab5dc2d5e890af4d8d2665ca2b7a95b52f28f04ce508e7a4591fed35fae4,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/ncs/bands.py,DSJA/project_4,tracked,true,false,391,c634767c4feaccad341771c35de6a8bfbaf3b4e77603f10149ecec3a2c988581,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/ncs/mapping.py,DSJA/project_4,tracked,true,false,3680,f9422e642c8b60a27040d34dcdd643e1efc4f39d6398815e272160dff58a927c,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/normalize/__init__.py,DSJA/project_4,tracked,true,false,30,51ad28d3cb84289221fc497a55bfc38b578cdc786f3c4c5bd9b215e0e474b8e8,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/normalize/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,226,951aa2e0cb33322dc2dc6aa810ea8a1242934001fe3a68ea7c004400751d50b7,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/normalize/__pycache__/eligibility.cpython-312.pyc,DSJA/project_4,ignored,false,true,5071,83e6c003c2a39abfb7b263081201455349e39a35d8b5d7d5bed476edaf810cb8,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/normalize/__pycache__/linkareer.cpython-312.pyc,DSJA/project_4,ignored,false,true,5881,bf2bb57be1ca197dc39f96f031b3cab44118eb4a6d04551faac0d402dd37e916,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/normalize/__pycache__/postings.cpython-312.pyc,DSJA/project_4,ignored,false,true,6776,0f19881a98fc8dd9070739bd087358a18b3cbe88e1d9c3d9b0d93b91ca1033d6,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/normalize/__pycache__/tracks.cpython-312.pyc,DSJA/project_4,ignored,false,true,2552,8bb72ffbf5f79043c2d846b4105398fa76b64f2e48c0b170a834e055354e3f1c,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/normalize/eligibility.py,DSJA/project_4,tracked,true,false,4109,c770d5f0ef5562e3c417157b3526a5bd25747a4ddfb6e1597ebd21733b8ede0b,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/normalize/linkareer.py,DSJA/project_4,tracked,true,false,3949,44b49bd612ed587dea66a9906096052430e261c18af4ff7e620fc8869f6775a3,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/normalize/postings.py,DSJA/project_4,tracked,true,false,5037,c297de98807bc59e19472e3c310c42fb4d5e507a9c8747e118e0abab78e1ad2c,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/normalize/tracks.py,DSJA/project_4,tracked,true,false,2679,9b0735bc650389e4fe5b9040a1f65b71277d545c782bf757e79bad8554a534c9,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/ocr/__init__.py,DSJA/project_4,tracked,true,false,76,d047fefe518cd8a8d64bf25f86834ac1fe7a0d2c1ff274f043fe1e6005a115dd,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/ocr/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,202,16f98fd4448d28e0af0554c577750becd34ba2c54efa44bdc64b3b7cde705c89,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/parse/__init__.py,DSJA/project_4,tracked,true,false,24,b083bf748136c96d6535b9447288219b78fee1510b1bcb50dfdb26f57b77ecec,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/parse/__pycache__/__init__.cpython-312.pyc,DSJA/project_4,ignored,false,true,216,f3b6572ffa60495d264c5d03d9b107074de6884052a23229719ce2d7e6d48931,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/parse/__pycache__/linkareer_activity_text.cpython-312.pyc,DSJA/project_4,ignored,false,true,5922,0fbc6539717a1a42e69220101134af0fc5affe746c16d91aebff8a24dda49ebf,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/parse/__pycache__/linkareer_apollo_cache.cpython-312.pyc,DSJA/project_4,ignored,false,true,7932,90742913b788b4fd708041c53a6f1d81faa49efe82bb6103c52b1480b7d957b4,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/parse/__pycache__/linkareer_apq.cpython-312.pyc,DSJA/project_4,ignored,false,true,3870,ec31292843eea04c3a831a59a8926ac1101c614aa554fd90f6e474dfbd876f1d,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/parse/__pycache__/linkareer_next_data.cpython-312.pyc,DSJA/project_4,ignored,false,true,2946,b9a7d98754c2e3aae11f0ae0d216aa52d8d212b39049c6a2e4e935bef703c0a5,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/parse/__pycache__/requirements.cpython-312.pyc,DSJA/project_4,ignored,false,true,3188,936e1338de911d830185d8815e8c393431765eae4d5af9508fe8dd656b0b13a6,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/parse/__pycache__/sections.cpython-312.pyc,DSJA/project_4,ignored,false,true,2886,78bb8b0dbae68175bec7030ab47648c1a13ab575f94c835c654c9c6452ed406c,.pyc,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/src/p4/parse/linkareer_activity_text.py,DSJA/project_4,tracked,true,false,3548,1d4a3d9e320ee0223da73d43e8a7e2b3678083cc56fc21257b8619ea3543b0ab,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/parse/linkareer_apollo_cache.py,DSJA/project_4,tracked,true,false,5602,d9dda8a2603dd8ab04b129b435b9f7743851c21aa2e7c2b0c3275c29fbee84dd,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/parse/linkareer_apq.py,DSJA/project_4,tracked,true,false,2357,9ba1b34daba478f9c20a178f5a1578e7e08cc1b17220400ba00ae5a517f87332,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/parse/linkareer_next_data.py,DSJA/project_4,tracked,true,false,1388,475de5e28593cac9e6cb877a023962707e151149d482cca9986221b3a66ccbfc,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/src/p4/parse/requirements.py,DSJA/project_4,tracked,true,false,1821,c1531180352cbea3985185f7a89e98b2241f687479310af4eaf07a4a19ddea89,.py,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
